Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784485380,100,,Aggregated,19.900000,0.000000,2900,3900,4600,4800,5400,6700,9300,9600,10000,10000,10000,280,0,2900,3126.418420000118,211.9883999985177,9951.748000021325,217.8357142857143
1784485381,100,,Aggregated,21.000000,0.000000,3100,4000,4600,4800,5700,7100,9500,9900,11000,11000,11000,305,0,3100,3226.6169140983725,211.9883999985177,11092.572399997152,213.99016393442622
1784485382,100,,Aggregated,21.700000,0.000000,3100,3900,4500,4800,5700,7200,9800,11000,13000,13000,13000,322,0,3000,3263.3819142857246,211.9883999985177,12586.082599998917,213.9937888198758
1784485383,100,,Aggregated,21.600000,0.000000,3000,3900,4500,4700,5600,7100,9800,11000,13000,13000,13000,341,0,3000,3252.9795331376213,211.9883999985177,12586.082599998917,215.1642228739003
1784485384,100,,Aggregated,20.900000,0.000000,3100,4000,4600,4800,5900,6700,9600,11000,13000,13000,13000,363,0,3100,3316.547444627746,211.9883999985177,12586.082599998917,213.9146005509642
1784485385,100,,Aggregated,21.400000,0.000000,3200,4100,4600,4900,6000,7400,10000,13000,14000,14000,14000,389,0,3200,3432.584033932885,211.9883999985177,13529.146799992304,212.5784061696658
1784485386,100,,Aggregated,21.400000,0.000000,3300,4100,4700,5000,6100,7700,11000,13000,14000,14000,14000,415,0,3300,3530.273844818837,211.9883999985177,13529.146799992304,212.26746987951807
1784485387,100,,Aggregated,22.200000,0.000000,3300,4100,4600,4900,6000,7700,11000,13000,14000,14000,14000,436,0,3300,3517.9064094031964,211.9883999985177,13529.146799992304,212.954128440367
1784485388,100,,Aggregated,23.800000,0.000000,3400,4100,4700,5000,6100,9200,12000,13000,14000,14000,14000,460,0,3300,3599.7379789125735,211.9883999985177,13529.146799992304,212.55652173913043
1784485389,100,,Aggregated,23.400000,0.000000,3400,4100,4700,4900,6100,8000,12000,13000,14000,14000,14000,484,0,3300,3613.3107212805676,211.9883999985177,13529.146799992304,212.19834710743802
1784485390,100,,Aggregated,22.800000,0.000000,3300,4100,4600,4800,6100,7700,12000,13000,14000,14000,14000,502,0,3300,3591.326445417986,211.9883999985177,13529.146799992304,213.0159362549801
1784485391,100,,Aggregated,22.700000,0.000000,3400,4100,4600,4800,6100,7700,12000,13000,14000,14000,14000,520,0,3300,3573.483104615018,211.9883999985177,13529.146799992304,213.77692307692308
1784485392,100,,Aggregated,22.300000,0.000000,3400,4100,4600,4900,6100,7900,12000,13000,14000,14000,14000,539,0,3400,3618.252537291074,211.9883999985177,13529.146799992304,212.54359925788498
1784485393,100,,Aggregated,21.300000,0.000000,3500,4200,4700,5000,6400,9300,12000,13000,14000,14000,14000,562,0,3500,3718.782983451688,211.9883999985177,13529.146799992304,210.9288256227758
1784485394,100,,Aggregated,21.500000,0.000000,3500,4200,4700,5000,6400,9500,12000,13000,14000,14000,14000,587,0,3500,3736.960217205958,211.9883999985177,13529.146799992304,210.74105621805793
1784485395,100,,Aggregated,21.500000,0.000000,3500,4200,4700,5000,6400,9300,12000,12000,14000,14000,14000,616,0,3500,3737.0864603893465,211.9883999985177,13529.146799992304,210.4383116883117
1784485396,100,,Aggregated,21.800000,0.000000,3500,4200,4700,5000,6400,9500,12000,12000,14000,14000,14000,639,0,3500,3742.507174960887,211.9883999985177,13529.146799992304,209.65101721439748
1784485397,100,,Aggregated,22.500000,0.000000,3400,4100,4600,5000,6400,9300,12000,12000,14000,14000,14000,666,0,3400,3698.4467738737685,211.9883999985177,13529.146799992304,209.87687687687688
1784485398,100,,Aggregated,22.200000,0.000000,3400,4100,4600,5000,6400,9600,12000,12000,14000,14000,14000,690,0,3400,3722.08883202887,211.9883999985177,13529.146799992304,208.9449275362319
1784485399,100,,Aggregated,22.700000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,714,0,3400,3738.032814565664,211.9883999985177,13529.146799992304,208.07563025210084
1784485400,100,,Aggregated,22.800000,0.000000,3400,4100,4600,5000,6400,9600,12000,12000,14000,14000,14000,736,0,3400,3725.781879075803,211.9883999985177,13529.146799992304,208.39673913043478
1784485401,100,,Aggregated,22.100000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,764,0,3400,3761.750198821734,211.9883999985177,13529.146799992304,207.9738219895288
1784485402,100,,Aggregated,22.700000,0.000000,3400,4100,4600,5000,6500,9800,12000,12000,14000,14000,14000,794,0,3400,3760.662656045324,211.9883999985177,13529.146799992304,207.87405541561714
1784485403,100,,Aggregated,24.000000,0.000000,3400,4100,4600,5000,6600,9600,12000,12000,14000,14000,14000,818,0,3400,3762.776356968174,211.9883999985177,13529.146799992304,207.14669926650367
1784485404,100,,Aggregated,25.100000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,845,0,3400,3741.7718924259316,211.9883999985177,13529.146799992304,206.77278106508876
1784485405,100,,Aggregated,25.500000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,869,0,3400,3735.796976524779,211.9883999985177,13529.146799992304,206.9378596087457
1784485406,100,,Aggregated,25.900000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,898,0,3400,3726.387209242739,211.9883999985177,13529.146799992304,206.456570155902
1784485407,100,,Aggregated,24.900000,0.000000,3400,4100,4600,4900,6400,9500,12000,12000,14000,14000,14000,923,0,3400,3722.193423293568,211.9883999985177,13529.146799992304,206.84398699891656
1784485408,100,,Aggregated,25.200000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,940,0,3400,3737.4215134041483,211.9883999985177,13529.146799992304,206.59574468085106
1784485409,100,,Aggregated,25.400000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,960,0,3400,3749.385766458213,211.9883999985177,13529.146799992304,206.63125
1784485410,100,,Aggregated,25.300000,0.000000,3400,4100,4600,5000,6500,9600,12000,12000,14000,14000,14000,979,0,3400,3747.7790643511307,211.9883999985177,13529.146799992304,207.1818181818182
1784485411,100,,Aggregated,25.100000,0.000000,3400,4100,4600,5000,6500,9500,12000,12000,13000,14000,14000,1011,0,3400,3749.07813630046,211.9883999985177,13529.146799992304,206.47774480712167
1784485412,100,,Aggregated,24.200000,0.000000,3400,4100,4600,5000,6500,9500,12000,12000,13000,14000,14000,1035,0,3400,3741.738833139954,211.9883999985177,13529.146799992304,206.6231884057971
1784485413,100,,Aggregated,23.900000,0.000000,3400,4200,4600,5000,6600,9600,11000,12000,13000,14000,14000,1060,0,3400,3760.3197515092647,211.9883999985177,13529.146799992304,206.62075471698114
1784485414,100,,Aggregated,23.900000,0.000000,3400,4200,4700,5000,6600,9500,11000,12000,13000,14000,14000,1087,0,3400,3765.0005406620658,211.9883999985177,13529.146799992304,206.17939282428702
1784485415,100,,Aggregated,23.700000,0.000000,3400,4200,4700,5000,6600,9500,11000,12000,13000,14000,14000,1103,0,3400,3761.80982538509,211.9883999985177,13529.146799992304,206.27470534904805
1784485416,100,,Aggregated,23.700000,0.000000,3400,4200,4600,5000,6600,9500,11000,12000,13000,14000,14000,1126,0,3400,3767.2487290407676,211.9883999985177,13529.146799992304,206.54529307282417
1784485417,100,,Aggregated,23.500000,0.000000,3400,4200,4700,5000,6600,9600,12000,12000,13000,14000,14000,1153,0,3400,3796.921601474311,211.9883999985177,13529.146799992304,206.28534258456202
1784485418,100,,Aggregated,22.700000,0.000000,3400,4200,4600,5000,6600,9600,12000,12000,13000,14000,14000,1172,0,3400,3794.203311774697,211.9883999985177,13529.146799992304,206.59897610921502
1784485419,100,,Aggregated,22.500000,0.000000,3400,4200,4700,5000,6600,9600,12000,12000,13000,14000,14000,1193,0,3400,3796.423697401468,211.9883999985177,13529.146799992304,206.8005029337804
1784485420,100,,Aggregated,22.800000,0.000000,3400,4200,4600,5000,6500,9600,12000,12000,13000,14000,14000,1212,0,3400,3794.124890429088,211.9883999985177,13529.146799992304,207.24257425742573
1784485421,100,,Aggregated,23.100000,0.000000,3400,4200,4700,5000,6500,9600,12000,12000,13000,14000,14000,1227,0,3400,3796.308421352954,211.9883999985177,13529.146799992304,207.58190709046454
