Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785096508,100,,Aggregated,18.000000,0.000000,5500,5700,5900,6100,6300,6500,6600,6600,6800,6800,6800,588,0,5500,5044.378619047638,297.4330999986705,6795.164499999373,207.1343537414966
1785096509,100,,Aggregated,18.000000,0.000000,5500,5700,5900,6000,6300,6500,6600,6600,6800,6800,6800,604,0,5500,5056.645578642403,297.4330999986705,6795.164499999373,207.8725165562914
1785096510,100,,Aggregated,16.900000,0.000000,5500,5700,5800,6000,6300,6500,6600,6600,6800,6800,6800,624,0,5500,5076.39435849361,297.4330999986705,6795.164499999373,207.60096153846155
1785096511,100,,Aggregated,16.800000,0.000000,5500,5700,5800,5900,6300,6400,6600,6600,6800,6800,6800,648,0,5500,5095.067741666684,297.4330999986705,6795.164499999373,206.6929012345679
1785096512,100,,Aggregated,16.500000,0.000000,5500,5700,5800,5900,6300,6400,6600,6600,6800,6800,6800,661,0,5500,5102.096917549184,297.4330999986705,6795.164499999373,206.9803328290469
1785096513,100,,Aggregated,17.400000,0.000000,5500,5700,5800,5900,6300,6400,6600,6600,6800,6800,6800,675,0,5500,5112.9309112592755,297.4330999986705,6795.164499999373,206.50666666666666
1785096514,100,,Aggregated,17.900000,0.000000,5500,5700,5800,5900,6200,6400,6600,6600,6800,6800,6800,692,0,5500,5126.085032803481,297.4330999986705,6795.164499999373,206.1777456647399
1785096515,100,,Aggregated,17.800000,0.000000,5500,5700,5800,5900,6200,6400,6600,6600,6800,6800,6800,710,0,5500,5132.906114225367,297.4330999986705,6795.164499999373,205.6549295774648
1785096516,100,,Aggregated,16.900000,0.000000,5500,5700,5800,5900,6200,6400,6600,6600,6800,6800,6800,726,0,5500,5141.499962396704,297.4330999986705,6795.164499999373,205.07575757575756
1785096517,100,,Aggregated,16.600000,0.000000,5500,5700,5800,5900,6200,6400,6600,6600,6800,6800,6800,743,0,5500,5155.42033324362,297.4330999986705,6795.164499999373,204.8021534320323
1785096518,100,,Aggregated,16.400000,0.000000,5500,5700,5800,5900,6200,6400,6600,6600,6800,6800,6800,750,0,5500,5166.5090420000115,297.4330999986705,6795.164499999373,204.84666666666666
1785096519,100,,Aggregated,16.600000,0.000000,5500,5700,5800,5900,6300,6500,6600,6700,7000,7000,7000,765,0,5500,5196.411561960792,297.4330999986705,7045.830299999579,204.73986928104574
1785096520,100,,Aggregated,16.300000,0.000000,5600,5700,5900,6100,6300,6500,6600,6700,7000,7000,7000,783,0,5600,5223.2021375479035,297.4330999986705,7045.830299999579,204.75351213282246
1785096521,100,,Aggregated,15.700000,0.000000,5600,5700,5900,6200,6400,6500,6600,6700,7000,7000,7000,800,0,5600,5247.42089075001,297.4330999986705,7045.830299999579,204.95125
1785096522,100,,Aggregated,16.100000,0.000000,5600,5800,6000,6200,6400,6500,6600,6700,7000,7000,7000,820,0,5600,5272.550175121964,297.4330999986705,7045.830299999579,205.0329268292683
1785096523,100,,Aggregated,15.100000,0.000000,5600,5800,6000,6200,6400,6500,6600,6700,7000,7000,7000,831,0,5600,5282.966935499414,297.4330999986705,7045.830299999579,205.42960288808663
1785096524,100,,Aggregated,15.100000,0.000000,5600,5800,6000,6200,6400,6500,6700,6800,7000,7000,7000,842,0,5600,5301.507226247052,297.4330999986705,7045.830299999579,205.60451306413302
1785096525,100,,Aggregated,15.600000,0.000000,5600,5800,6100,6200,6400,6600,6700,6900,7000,7000,7000,857,0,5600,5319.76341096851,297.4330999986705,7045.830299999579,205.70361726954494
1785096526,100,,Aggregated,15.300000,0.000000,5600,5800,6100,6200,6400,6600,6700,6900,7000,7000,7000,878,0,5600,5340.665468564932,297.4330999986705,7045.830299999579,205.1879271070615
1785096527,100,,Aggregated,14.900000,0.000000,5600,5900,6100,6200,6400,6500,6700,6900,7000,7000,7000,897,0,5600,5352.297343924206,297.4330999986705,7045.830299999579,205.42251950947602
